               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  98,            0.027127,           0.0075817,           0.0019439,             0.40247,             0.43211,             0.54154,             0.18624,            0.041993,           0.0096436,           0.0045447,            0.005635,            0.005635,            0.005635
                  99,            0.026515,           0.0077324,           0.0015433,             0.68659,             0.63887,             0.63749,             0.28191,            0.041047,           0.0090067,           0.0040007,             0.00559,             0.00559,             0.00559
                 100,            0.026337,           0.0075419,           0.0017847,             0.79737,             0.50628,             0.58498,             0.24198,            0.040201,           0.0090762,           0.0044995,            0.005545,            0.005545,            0.005545
                 101,            0.026562,           0.0072464,           0.0015299,             0.55402,             0.59597,             0.61423,             0.25102,            0.046597,           0.0087187,           0.0088468,              0.0055,              0.0055,              0.0055
                 102,            0.026544,           0.0071332,           0.0016671,             0.49741,             0.61076,             0.57761,             0.27043,            0.038556,           0.0088674,           0.0070693,            0.005455,            0.005455,            0.005455
                 103,            0.025726,           0.0072628,           0.0017782,             0.51463,             0.62453,             0.62097,             0.26911,             0.04046,             0.00894,           0.0044335,             0.00541,             0.00541,             0.00541
                 104,            0.026273,           0.0075795,           0.0018403,             0.62627,             0.67223,             0.67841,             0.34358,             0.03876,           0.0087495,           0.0039916,            0.005365,            0.005365,            0.005365
                 105,            0.026212,            0.007511,           0.0019438,             0.66373,             0.57666,             0.64654,             0.27649,             0.03857,           0.0092327,           0.0048292,             0.00532,             0.00532,             0.00532
                 106,            0.026526,           0.0073534,           0.0019984,             0.65413,             0.63874,             0.65219,             0.28817,            0.041993,           0.0088821,           0.0033223,            0.005275,            0.005275,            0.005275
                 107,            0.025698,           0.0076695,           0.0017448,               0.746,             0.62712,             0.64062,             0.26465,            0.042106,           0.0088596,           0.0041422,             0.00523,             0.00523,             0.00523
                 108,            0.026106,           0.0073812,           0.0018888,             0.70512,              0.6311,             0.65001,             0.26472,            0.039389,           0.0086722,           0.0019805,            0.005185,            0.005185,            0.005185
                 109,            0.025692,            0.007335,           0.0017642,             0.79541,             0.56935,             0.62371,             0.26177,            0.042265,           0.0093614,           0.0071807,             0.00514,             0.00514,             0.00514
                 110,            0.026901,           0.0076714,            0.001837,             0.51211,               0.517,             0.50404,             0.16233,             0.04853,           0.0090646,           0.0062895,            0.005095,            0.005095,            0.005095
                 111,             0.02485,           0.0069632,           0.0016925,             0.43438,             0.36851,             0.51394,             0.23541,            0.042386,            0.010138,           0.0071191,             0.00505,             0.00505,             0.00505
                 112,            0.026149,           0.0070976,           0.0019504,             0.64098,             0.59531,             0.59286,             0.20834,            0.045576,           0.0090513,           0.0043935,            0.005005,            0.005005,            0.005005
                 113,            0.026213,           0.0070307,            0.001816,             0.50482,             0.53088,             0.59271,             0.24242,            0.041423,           0.0094765,           0.0079568,             0.00496,             0.00496,             0.00496
                 114,            0.025258,           0.0070109,           0.0017155,             0.62084,             0.66553,             0.67912,             0.32426,            0.037901,           0.0091157,           0.0055551,            0.004915,            0.004915,            0.004915
                 115,            0.025347,           0.0072394,           0.0017183,             0.57952,              0.5919,             0.60559,              0.2362,            0.043134,           0.0092163,           0.0039472,             0.00487,             0.00487,             0.00487
                 116,            0.025206,           0.0073571,           0.0016429,             0.59211,             0.61716,             0.60595,             0.26391,            0.044566,           0.0091755,           0.0047454,            0.004825,            0.004825,            0.004825
                 117,             0.02542,           0.0071626,            0.001527,             0.38602,              0.4267,             0.44754,             0.18951,            0.039633,            0.010081,            0.003489,             0.00478,             0.00478,             0.00478
                 118,            0.025819,           0.0069682,           0.0016599,             0.64365,             0.63466,             0.62096,             0.26275,            0.039471,            0.009179,             0.00502,            0.004735,            0.004735,            0.004735
                 119,            0.025048,            0.006965,           0.0017132,             0.64135,             0.57712,             0.57236,              0.2492,            0.044444,           0.0089464,           0.0035912,             0.00469,             0.00469,             0.00469
                 120,            0.024077,           0.0069543,           0.0014326,             0.57535,             0.43961,             0.56556,             0.26022,            0.039445,           0.0099829,           0.0040412,            0.004645,            0.004645,            0.004645
                 121,            0.024684,           0.0068848,           0.0017927,             0.65584,             0.65835,             0.63195,             0.28149,            0.040157,            0.009099,           0.0039662,              0.0046,              0.0046,              0.0046
                 122,            0.023954,           0.0069432,           0.0017494,             0.74383,             0.66065,             0.64154,             0.29011,            0.041267,           0.0091528,            0.003587,            0.004555,            0.004555,            0.004555
                 123,            0.024788,           0.0070219,           0.0017234,             0.74845,             0.66304,             0.65141,             0.30671,            0.042061,           0.0091744,           0.0033589,             0.00451,             0.00451,             0.00451
                 124,            0.024988,            0.006923,           0.0016271,             0.73944,             0.44403,             0.59477,             0.26038,            0.042455,           0.0093697,           0.0064834,            0.004465,            0.004465,            0.004465
                 125,            0.023218,           0.0068881,           0.0015378,             0.64996,             0.67078,              0.6427,             0.28114,            0.040895,           0.0088588,           0.0051405,             0.00442,             0.00442,             0.00442
                 126,            0.024229,           0.0067867,           0.0015283,             0.51634,              0.5341,             0.52012,             0.17717,            0.043604,           0.0095995,           0.0049706,            0.004375,            0.004375,            0.004375
                 127,            0.024477,           0.0070828,           0.0016898,             0.64807,             0.66218,             0.63005,             0.27547,            0.039883,           0.0090685,           0.0032565,             0.00433,             0.00433,             0.00433
                 128,            0.023719,           0.0071437,           0.0018317,             0.50939,             0.51877,             0.54536,             0.22343,            0.040295,            0.010231,           0.0040986,            0.004285,            0.004285,            0.004285
                 129,            0.024625,           0.0069619,            0.001483,             0.67716,             0.62142,             0.63344,              0.2714,            0.042125,           0.0087326,           0.0043462,             0.00424,             0.00424,             0.00424
                 130,            0.024713,            0.007006,           0.0017604,             0.54304,             0.43291,             0.52397,              0.2093,            0.044352,            0.008789,           0.0045272,            0.004195,            0.004195,            0.004195
                 131,            0.023803,           0.0067204,           0.0015264,             0.65187,             0.64277,             0.66796,             0.29279,            0.042136,           0.0085764,            0.003678,             0.00415,             0.00415,             0.00415
                 132,            0.023118,           0.0068589,           0.0015711,             0.58984,             0.60945,             0.59107,             0.26291,            0.039235,           0.0091862,           0.0045748,            0.004105,            0.004105,            0.004105
                 133,            0.024194,           0.0068271,            0.001312,             0.84501,             0.67356,             0.70628,              0.3255,            0.040403,            0.008594,            0.004404,             0.00406,             0.00406,             0.00406
                 134,            0.023911,           0.0068997,           0.0017375,             0.74274,             0.64318,             0.66359,             0.33367,            0.038775,           0.0093197,           0.0062598,            0.004015,            0.004015,            0.004015
