               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.027245,           0.0072372,           0.0019947,             0.65991,             0.66676,             0.64463,             0.23129,            0.040299,           0.0082902,           0.0067677,             0.00577,             0.00577,             0.00577
                  96,            0.027451,           0.0072686,            0.002172,             0.56752,             0.70607,             0.63648,              0.2334,             0.04262,           0.0087642,           0.0076798,            0.005725,            0.005725,            0.005725
                  97,            0.027593,           0.0074669,           0.0021848,             0.66796,             0.65064,             0.59012,             0.23457,            0.042111,           0.0083624,           0.0099819,             0.00568,             0.00568,             0.00568
                  98,            0.026959,           0.0074847,           0.0019478,             0.54889,             0.53974,             0.56029,             0.19074,            0.041208,           0.0084432,           0.0064692,            0.005635,            0.005635,            0.005635
                  99,            0.026854,           0.0077346,           0.0017841,             0.66847,             0.58486,             0.61228,             0.23567,            0.036993,           0.0085272,           0.0063008,             0.00559,             0.00559,             0.00559
                 100,            0.026744,           0.0075194,           0.0019645,             0.70041,             0.58328,             0.58545,             0.21934,            0.037917,           0.0084729,           0.0045654,            0.005545,            0.005545,            0.005545
                 101,            0.026492,           0.0071806,           0.0016439,             0.60954,             0.58536,             0.63829,             0.23731,            0.039399,            0.008154,           0.0071299,              0.0055,              0.0055,              0.0055
                 102,             0.02682,           0.0071222,            0.001826,              0.5569,             0.55557,              0.6001,             0.26434,            0.037324,           0.0089419,           0.0035417,            0.005455,            0.005455,            0.005455
                 103,            0.026148,           0.0072204,           0.0019152,             0.65956,             0.53984,             0.56895,             0.25825,            0.039275,           0.0085492,           0.0028673,             0.00541,             0.00541,             0.00541
                 104,            0.026805,           0.0076171,           0.0020239,             0.52997,             0.56375,             0.60451,             0.25528,            0.042058,           0.0080135,           0.0045211,            0.005365,            0.005365,            0.005365
                 105,            0.026272,           0.0074212,           0.0020538,             0.72272,             0.69245,             0.64876,             0.30376,             0.03883,           0.0083618,           0.0045734,             0.00532,             0.00532,             0.00532
                 106,            0.026124,           0.0071455,           0.0018688,             0.85765,             0.30433,             0.43458,              0.1752,            0.042755,            0.010053,           0.0036039,            0.005275,            0.005275,            0.005275
                 107,              0.0258,           0.0075305,           0.0019116,             0.40044,             0.47282,             0.46017,             0.17703,            0.039362,           0.0086004,           0.0081702,             0.00523,             0.00523,             0.00523
                 108,            0.026228,           0.0072734,           0.0018009,             0.77555,             0.54377,             0.56176,             0.22794,            0.038482,            0.008404,           0.0084151,            0.005185,            0.005185,            0.005185
                 109,            0.025809,           0.0071974,            0.001846,             0.64724,             0.67219,             0.63854,              0.2978,             0.03873,           0.0087956,           0.0040814,             0.00514,             0.00514,             0.00514
                 110,            0.026647,           0.0076107,           0.0023804,             0.49941,             0.49421,             0.52624,             0.20962,            0.040046,           0.0090527,           0.0040395,            0.005095,            0.005095,            0.005095
                 111,             0.02501,             0.00689,           0.0014848,             0.56262,             0.53484,             0.57976,             0.21655,            0.039704,            0.009288,           0.0034304,             0.00505,             0.00505,             0.00505
                 112,            0.026315,           0.0069493,           0.0021127,             0.46488,             0.49775,             0.51686,             0.18988,             0.04013,           0.0093218,           0.0033356,            0.005005,            0.005005,            0.005005
                 113,            0.026148,           0.0069649,           0.0018706,             0.43554,             0.43979,             0.49579,             0.19916,            0.037959,           0.0090059,           0.0045589,             0.00496,             0.00496,             0.00496
                 114,            0.025981,           0.0069343,            0.001725,             0.49072,             0.46152,             0.50717,             0.18481,            0.041343,           0.0087879,           0.0055562,            0.004915,            0.004915,            0.004915
                 115,            0.025537,            0.007214,           0.0017305,             0.69294,             0.55683,             0.57297,              0.2283,            0.039674,            0.008778,           0.0026575,             0.00487,             0.00487,             0.00487
                 116,            0.025737,           0.0072892,           0.0017124,             0.85756,             0.51663,             0.54833,             0.23244,            0.041082,           0.0086493,           0.0030034,            0.004825,            0.004825,            0.004825
                 117,            0.026444,           0.0071494,           0.0020083,             0.78274,             0.52882,             0.54792,             0.20598,            0.039847,           0.0090639,           0.0036015,             0.00478,             0.00478,             0.00478
                 118,            0.025644,           0.0069916,           0.0018474,             0.84781,             0.55261,             0.55337,             0.23226,            0.039295,           0.0087682,           0.0030842,            0.004735,            0.004735,            0.004735
                 119,            0.025559,           0.0068623,           0.0016555,             0.71501,             0.54553,             0.53449,             0.23828,            0.039994,           0.0089515,           0.0050186,             0.00469,             0.00469,             0.00469
                 120,            0.024438,            0.006962,           0.0014895,             0.62844,              0.6387,             0.60996,             0.27614,            0.038782,            0.008979,           0.0040653,            0.004645,            0.004645,            0.004645
                 121,             0.02498,            0.006819,           0.0015365,             0.68147,             0.58151,             0.56213,             0.23582,            0.039134,           0.0089341,           0.0036857,              0.0046,              0.0046,              0.0046
                 122,            0.024006,           0.0069068,           0.0017925,              0.6403,             0.56744,             0.56745,              0.2411,            0.039232,           0.0089491,           0.0031387,            0.004555,            0.004555,            0.004555
                 123,            0.024697,           0.0071097,            0.002017,             0.61801,             0.54302,             0.59405,             0.25592,             0.03912,           0.0087708,           0.0025762,             0.00451,             0.00451,             0.00451
                 124,            0.024594,           0.0068479,           0.0017242,             0.64004,             0.50976,             0.52026,              0.2244,            0.040827,            0.009561,           0.0047303,            0.004465,            0.004465,            0.004465
                 125,            0.023431,           0.0068137,           0.0015195,             0.42502,             0.43835,             0.39433,             0.15079,             0.04163,           0.0097604,           0.0060944,             0.00442,             0.00442,             0.00442
                 126,            0.024535,           0.0067204,           0.0015189,              0.4662,             0.48333,             0.48858,             0.16799,            0.041121,           0.0092951,           0.0045826,            0.004375,            0.004375,            0.004375
                 127,            0.025089,           0.0070509,           0.0019181,             0.67679,             0.58777,             0.56892,              0.2388,             0.03866,           0.0093943,           0.0030461,             0.00433,             0.00433,             0.00433
                 128,             0.02406,           0.0072138,           0.0017641,              0.6661,             0.55889,             0.58023,             0.24524,            0.037418,           0.0090605,           0.0037718,            0.004285,            0.004285,            0.004285
                 129,            0.024304,           0.0069507,           0.0015576,             0.81138,             0.50429,             0.51705,             0.19327,            0.041985,            0.009467,           0.0037274,             0.00424,             0.00424,             0.00424
                 130,            0.024731,           0.0068557,           0.0018728,             0.55783,             0.55811,             0.57758,             0.23087,            0.038204,           0.0089773,           0.0065107,            0.004195,            0.004195,            0.004195
                 131,            0.024221,           0.0066587,           0.0016222,             0.60452,             0.53725,             0.53344,              0.2416,            0.038229,           0.0097219,           0.0040807,             0.00415,             0.00415,             0.00415
                 132,            0.023349,           0.0068181,           0.0019015,              0.6051,             0.57701,             0.56128,             0.24777,            0.037773,           0.0092347,           0.0050983,            0.004105,            0.004105,            0.004105
                 133,            0.024382,           0.0066818,           0.0013471,             0.54408,             0.49837,             0.49733,             0.17126,            0.043045,           0.0096777,            0.005428,             0.00406,             0.00406,             0.00406
                 134,            0.024156,           0.0068677,             0.00186,              0.5823,             0.52048,             0.53035,             0.20831,            0.039728,           0.0095593,           0.0057611,            0.004015,            0.004015,            0.004015
                 135,            0.024387,           0.0068656,           0.0017629,             0.86482,             0.29167,             0.49571,             0.19084,            0.039587,           0.0097746,           0.0084655,             0.00397,             0.00397,             0.00397
                 136,            0.023045,           0.0068216,           0.0014059,             0.45941,             0.49153,             0.53275,             0.23466,            0.040543,           0.0092316,           0.0075195,            0.003925,            0.003925,            0.003925
                 137,            0.023143,            0.006829,           0.0014336,             0.86829,             0.54559,             0.55228,             0.23477,             0.03845,            0.009625,           0.0047711,             0.00388,             0.00388,             0.00388
                 138,            0.024548,           0.0068696,           0.0015444,             0.66563,             0.56068,             0.59143,              0.2519,            0.037424,           0.0089737,           0.0045936,            0.003835,            0.003835,            0.003835
                 139,            0.023563,           0.0067464,           0.0014217,             0.54479,             0.48992,             0.53468,             0.24844,            0.038687,            0.010561,           0.0059202,             0.00379,             0.00379,             0.00379
                 140,            0.023752,            0.006705,           0.0013496,             0.76462,             0.42285,              0.5246,              0.2302,            0.037973,            0.010182,           0.0063834,            0.003745,            0.003745,            0.003745
                 141,            0.023358,           0.0066995,           0.0014462,             0.59856,             0.53716,             0.59086,             0.25202,             0.03619,           0.0088891,           0.0048544,              0.0037,              0.0037,              0.0037
                 142,            0.023448,           0.0066153,           0.0016731,             0.54579,             0.55259,             0.55703,             0.24046,            0.039551,            0.009204,           0.0055974,            0.003655,            0.003655,            0.003655
                 143,            0.023107,           0.0068343,           0.0016038,             0.53421,              0.5616,             0.57026,             0.24831,            0.039912,           0.0092503,           0.0065487,             0.00361,             0.00361,             0.00361
                 144,            0.023569,           0.0064191,           0.0016682,             0.57219,              0.5591,             0.55957,             0.24332,            0.040107,           0.0091637,           0.0078632,            0.003565,            0.003565,            0.003565
                 145,            0.023113,           0.0063117,           0.0016763,             0.51272,             0.49373,              0.5613,             0.23494,            0.039352,           0.0099891,           0.0055717,             0.00352,             0.00352,             0.00352
                 146,             0.02244,           0.0065741,           0.0014415,             0.89901,             0.31509,             0.33292,             0.11512,            0.045337,           0.0086907,           0.0075898,            0.003475,            0.003475,            0.003475
                 147,            0.023047,           0.0066233,           0.0016291,             0.48708,             0.43765,             0.53999,             0.21568,            0.039438,           0.0096652,           0.0057844,             0.00343,             0.00343,             0.00343
                 148,            0.022669,            0.006786,           0.0014989,             0.50227,             0.48403,             0.51707,             0.19753,            0.040901,           0.0095466,           0.0043241,            0.003385,            0.003385,            0.003385
                 149,            0.022623,           0.0067609,           0.0014974,             0.58871,             0.65685,             0.63073,             0.27285,            0.038473,           0.0089874,            0.005328,             0.00334,             0.00334,             0.00334
                 150,            0.022904,           0.0065433,           0.0013878,             0.58628,              0.5706,             0.58387,             0.23424,            0.038709,           0.0098863,           0.0038258,            0.003295,            0.003295,            0.003295
                 151,            0.022522,           0.0062591,           0.0015955,             0.88622,             0.57475,             0.58173,             0.22072,            0.037766,           0.0092675,            0.002876,             0.00325,             0.00325,             0.00325
                 152,             0.02224,           0.0064112,           0.0015876,             0.56112,             0.52646,             0.53158,             0.20621,             0.03993,           0.0096166,           0.0034932,            0.003205,            0.003205,            0.003205
                 153,            0.023581,           0.0065636,           0.0017661,             0.55191,             0.50293,             0.56442,             0.22748,            0.038762,           0.0095327,           0.0049355,             0.00316,             0.00316,             0.00316
                 154,            0.022379,           0.0065606,           0.0015304,             0.86929,             0.31869,             0.45541,             0.17558,            0.039434,            0.010426,           0.0043091,            0.003115,            0.003115,            0.003115
                 155,            0.022871,           0.0064861,           0.0014811,             0.55589,             0.53304,             0.57082,             0.24624,            0.039866,           0.0096442,           0.0054546,             0.00307,             0.00307,             0.00307
                 156,            0.021505,           0.0062686,           0.0013281,             0.58889,             0.54386,             0.60954,             0.25296,            0.038706,           0.0097007,           0.0033752,            0.003025,            0.003025,            0.003025
                 157,            0.021795,           0.0065392,            0.001407,             0.51852,             0.41895,               0.533,              0.2182,            0.038908,            0.010034,           0.0037551,             0.00298,             0.00298,             0.00298
